# File used : 86D3D6A3-EE02-5849-8FC0-C89B9BE7D930.root


Event Number : 8
Idx  PdgId  Status  StatusFlag  genPartIdxMother     eta    mass     phi      pt
  20     22       1        8449                 19  -0.5859   0.000  -0.3281 41.00000
  21      5      71        8449                 16  -0.5098   0.000   2.2344 27.00000
  22     -5      71        8449                 17   0.0209   0.000  -2.9219 24.62500
  23   -513       2       28675                 17  -0.5215   5.328   2.2734 26.75000
  24    531       2       12291                 17   0.0037   5.359  -2.9062 24.06250
  25    -16       1       13884                 12  -0.2920   0.000  -1.5156 1.01172
  26    111       2       30270                 12  -0.0913   0.000  -1.6484 8.53125
  27    211       1       13884                 12  -0.1831   0.000  -1.6445 10.31250
  28    211       1       13884                 12  -0.1973   0.000  -1.6719 4.89062
  29   -211       1       13884                 12  -0.1714   0.000  -1.6602 5.26562
  30   -511       2       12354                 23  -0.5234   5.281   2.2734 26.43750
  31   -433       2       28738                 24  -0.0085   2.109  -2.9141 20.12500
  32    431       2       12354                 24   0.0667   1.969  -2.8594 3.90625
  33     22       1       12876                 26  -0.0801   0.000  -1.6445 5.06250
  34     22       1       12876                 26  -0.1074   0.000  -1.6602 3.48438
  35    -14       1       12352                 30  -0.8867   0.000   2.2734 4.70312
  36     13       1       12352                 30  -0.3867   0.000   2.2422 3.85938
  37    413       2       12354                 30  -0.4453   2.008   2.2734 17.87500
  38   -431       2       12354                 31  -0.0037   1.969  -2.9141 18.00000
  39    -11       1       12352                 32  -0.2339   0.000  -2.7969 1.67969
  40     12       1       12352                 32   0.5352   0.000  -2.8125 1.48047
  41    421       2       12354                 37  -0.4434   0.000   2.2734 16.68750
  42    111       2       28738                 41  -0.4561   0.000   2.2734 13.12500
  43     22       1       12352                 42  -0.4619   0.000   2.2734 10.25000

Event Number : 379
Idx  PdgId  Status  StatusFlag  genPartIdxMother     eta    mass     phi      pt
---- ------ ------- ----------- ------------------ -------- ------- -------- -------
   0     -1      21       10625                 -1 22784.0000   0.000   0.0000 0.00000
   1      2      21       10625                 -1 -23040.0000   0.000   0.0000 0.00000
   2     24      22        4481                  0  -2.5938  79.500  -1.3633 27.50000
   3     25      22        4481                  0  -1.6367 125.000   1.7812 27.50000
   4     24      44         257                  2  -2.4453  79.500  -1.1562 35.37500
   5     25      44         257                  3  -1.9414 125.000   1.6133 23.93750
   6     24      44         257                  4  -2.5156  79.500  -1.1523 33.00000
   7     25      44         257                  5  -1.8945 125.000   1.6289 25.18750
   8     24      44         257                  6  -2.5156  79.500  -1.1562 32.87500
   9     25      44         257                  7  -1.8867 125.000   1.6523 25.43750
  10     24      62       10497                  8  -2.5234  79.500  -1.1680 32.75000
  11     25      62       10497                  9  -1.8867 125.000   1.6836 25.43750
  12    -15       2       12675                 10  -0.8184   0.000  -1.2539 39.25000
  13     16       1       12673                 10  -3.8438   0.000   1.4844 7.17188
  14     35      22       14721                 11  -1.7031  40.000   1.2344 35.12500
  15     35      22       31105                 11   0.6230  40.000  -2.6406 16.37500
  16      5      23        4481                 14  -0.3994   0.000   1.2188 17.31250
  17     -5      23       22913                 14  -2.2812   0.000   1.2539 17.75000
  18     22      23       22913                 15  -0.3623   0.000   1.8242 14.40625
  19     22      23       12673                 15   0.6270   0.000  -2.0312 24.31250
  20     11       1       12289                 19   0.6250   0.000  -2.0312 10.43750
  21    -11       1       12289                 19   0.6270   0.000  -2.0312 13.87500
  22     22       1        8449                 18  -0.3623   0.000   1.8242 14.40625
  23   -421       2       12291                 -1  -2.0547   0.000   0.7461 2.72656
  24    421       2       12291                 -1  -1.9336   0.000  -0.0916 3.22656
  25      5      71        8449                 16  -0.4043   0.000   1.2188 16.68750
  26     -5      71        8449                 17  -2.2578   0.000   1.2227 18.12500
  27   -513       2       28675                 17  -0.4141   5.328   1.2383 16.18750
  28    513       2       28675                 17  -2.2500   5.328   1.2500 16.06250
  29    -16       1       13884                 12  -0.8730   0.000  -1.2266 10.28125
  30    -13       1       13884                 12  -0.7637   0.000  -1.2188 6.50000
  31     14       1       13884                 12  -0.8066   0.000  -1.2773 22.43750
  32   -511       2       12354                 27  -0.4121   5.281   1.2383 16.00000
  33    511       2       12354                 28  -2.2500   5.281   1.2500 16.06250
  34    413       2       12354                 32  -0.4648   2.008   1.2266 6.25000
  35   -413       2       12354                 33  -2.2812   2.008   1.1602 6.78125
  36    421       2       12354                 34  -0.4639   0.000   1.2227 5.92188
  37   -411       2       12354                 35  -2.2812   0.000   1.1641 6.37500

Event Number : 396
Idx  PdgId  Status  StatusFlag  genPartIdxMother     eta    mass     phi      pt
---- ------ ------- ----------- ------------------ -------- ------- -------- -------
   0     -2      21       10625                 -1 23168.0000   0.000   0.0000 0.00000
   1      1      21       10625                 -1 -22784.0000   0.000   0.0000 0.00000
   2    -24      22        4481                  0   0.7676  81.000   1.7500 56.62500
   3     25      22        4481                  0   2.4609 125.000  -1.3906 56.62500
   4    -24      44         257                  2   0.6562  81.000   1.6016 63.12500
   5     25      44         257                  3   2.3984 125.000  -1.3125 54.25000
   6    -24      44         257                  4   0.6582  81.000   1.5820 70.75000
   7     25      44         257                  5   2.4141 125.000  -1.2852 51.12500
   8    -24      44         257                  6   0.6504  81.000   1.5859 71.50000
   9     25      44         257                  7   2.4688 125.000  -1.2969 48.37500
  10    -24      44         257                  8   0.6504  81.000   1.5859 71.50000
  11     25      44         257                  9   2.4766 125.000  -1.3047 48.25000
  12    -24      62       10497                 10   0.6445  81.000   1.5742 69.75000
  13     25      62       10497                 11   2.4531 125.000  -1.3125 49.50000
  14     13       1       12673                 12   0.5840   0.000   2.2266 62.25000
  15    -14       1       12673                 12   0.2266   0.000   0.4971 43.00000
  16     35      22       14721                 13   2.6797  40.000   0.7383 24.43750
  17     35      22       31105                 13   1.2891  40.000  -1.6562 64.50000
  18      5      23        4481                 16   1.7773   0.000   0.0175 25.68750
  19     -5      23       22913                 16   2.4688   0.000   2.0156 17.68750
  20     22      23       12673                 17   1.2852   0.000  -2.3125 31.37500
  21     22      23       22913                 17   1.0586   0.000  -1.2031 44.12500
  22    -13       1       12289                 20   1.3359   0.000  -2.2500 2.73438
  23     13       1       12289                 20   1.2773   0.000  -2.3203 28.62500
  24     22       1        8449                 21   1.0586   0.000  -1.2031 44.00000
  25      2      71        8193                 -1  -5.0781   0.000   1.3008 0.84766
  26     -2      71        8193                 -1  -2.1953   0.000   1.5078 0.40332
  27    433       2       28675                 -1   3.0078   2.109   0.0723 1.46875
  28      5      71        8449                 18   1.7812   0.000   0.0178 25.18750
  29     -5      71        8449                 19   2.4219   0.000   2.0234 17.43750
  30   -513       2       28675                 19   1.8164   5.328   0.0269 23.31250
  31    513       2       28675                 19   2.4688   5.328   2.0156 16.06250
  32      1      71        8193                 -1   4.9219   0.000  -2.4141 0.26953
  33     21      71        8193                 -1   2.8516   0.000   1.9727 5.40625
  34     -4      71        8193                 -1   2.6094   0.000   0.8594 4.23438
  35   -421       2       12291                 32   2.6484   0.000   0.7324 4.00000
  36      3      71        8193                 -1  -2.0938   0.000  -0.4678 4.17188
  37      2      71        8193                 -1   1.8867   0.000   2.5078 1.19531
  38      2      71        8193                 -1   6.5000   0.000  -2.7891 0.72266
  39     11       1       12352                 25  -5.5000   0.000  -1.1250 0.01291
  40    -11       1       12352                 25  -5.5312   0.000  -1.0039 0.00787
  41    431       2       12354                 27   3.1094   1.969   0.0972 1.23438
  42   -511       2       12354                 30   1.8203   5.281   0.0269 23.25000
  43    511       2       12354                 31   2.4688   5.281   2.0156 15.87500
